	X222	X223	X224	X225	X226	X228	X230	X231	X232	X233	X234	X235	X236	X237	X238	X239	X240	X241	X242	X243	X244	X245	X246	X247	X248	X249	X250
mOTU_1433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61077.65551	0	0	9541.472326	0	0	0	9538.444719	0	0	0
mOTU_438	0	0	0	0	0	0	0	0	186620.8951	0	0	0	0	0	10301.31044	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_25	4609.343432	0	3745.885406	0	5769.218148	0	8476.622138	0	0	401.8637852	0	0	78805.29382	0	0	0	0	0	7235.529378	0	0	297727.8811	6640.815694	1192.30559	1260.954209	81832.77184	0
mOTU_156	0	1674.472064	0	0	0	0	2119.155535	7092.080709	4086.588943	0	0	7874.325284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3433.770145	0	0	0	0	1060.163592	0	0	0	0	0	0	0
mOTU_313	2304.671716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602.9607815	0	0	0	0	0	0	0	1842.70716
mOTU_162	0	7535.124288	0	1021010.661	724357.3897	0	832828.1251	0	0	80774.62082	0	2249.807224	0	0	545969.4531	0	0	0	0	1060.163592	0	10520.41983	0	0	0	0	0
mOTU_258	0	0	0	0	0	193704.8077	0	199996.676	201605.0545	401.8637852	33786.3814	813305.3115	0	0	0	4447.062052	496.566305	0	0	0	0	1052.041983	0	0	0	0	0
mOTU_275	4609.343432	0	394.3037269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_146	14980.36615	10046.83238	4140.189133	0	2564.096955	3798.133485	4238.311069	16311.78563	14984.15946	13261.50491	15899.4736	11249.03612	1664.900574	16107.97323	10301.31044	22235.31026	1241.415762	24529.76787	34368.76455	15902.45388	7284.381248	27353.09155	4565.56079	8346.139129	35306.71784	6159.455945	13820.3037
mOTU_143	0	4186.18016	0	0	0	0	0	0	0	401.8637852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65416.10416
mOTU_148	0	0	0	0	0	0	0	5673.664567	0	0	1987.4342	4499.614448	0	0	0	0	0	0	602.9607815	0	0	0	0	0	0	6159.455945	17966.39481
mOTU_1006	1152.335858	0	0	0	0	0	80527.91031	0	0	2009.318926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921.3535798
mOTU_91	14980.36615	0	0	0	0	3798.133485	0	1418.416142	0	17280.14276	5962.3026	49495.75893	0	0	6867.540291	0	0	0	0	47707.36163	0	0	0	0	0	0	0
mOTU_237	0	0	0	1847.983097	641.0242387	0	2119.155535	0	0	17280.14276	0	56245.1806	0	68149.11752	0	0	0	0	0	1060.163592	7284.381248	0	0	0	0	0	0
mOTU_268	0	0	0	615.9943656	71794.71473	269667.4774	1866976.026	404957.8085	706979.8871	0	0	1019162.673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_153	2304.671716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460.6767899
mOTU_1462	0	0	0	0	1923.072716	0	0	29786.73898	2724.392629	0	7949.7368	0	0	0	0	0	496.566305	0	0	464351.6532	0	42081.67931	0	72730.64098	0	0	0
mOTU_103	89882.19693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15564.71718	0	0	0	0	0	0	0	0	0	0	0
mOTU_81	46093.43432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602.9607815	0	0	0	0	0	0	0	0
mOTU_158	0	0	0	0	0	79760.80318	0	1492173.781	0	318276.1179	0	0	0	0	3433.770145	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_180	146346.654	0	0	2463.977462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7153.833539	0	0	460.6767899
mOTU_1055	32265.40402	0	0	0	0	0	0	0	0	0	81484.8022	0	1664.900574	3717.224592	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_296	6914.015148	0	0	0	0	0	0	0	1362.196314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_272	0	837.236032	0	0	641.0242387	0	0	0	0	0	0	0	0	4956.299456	0	0	248.2831525	0	0	1060.163592	0	0	0	0	0	0	0
mOTU_530	5761.67929	837.236032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_405	1152.335858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669098.701	0	0	0	0	0
mOTU_221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3433.770145	217906.0405	2979.39783	0	0	0	0	0	0	0	51699.12255	0	460.6767899
mOTU_373	1152.335858	0	0	1539.985914	641.0242387	0	0	0	0	0	308052.301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171688.5073	0	1241.415762	0	0	0	910.5476559	0	0	0	0	0	21651.80913
mOTU_1188	0	74514.00685	0	0	0	0	0	80849.72008	0	0	230542.3672	0	0	14868.89837	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_267	0	1674.472064	0	0	0	0	84766.22138	0	0	0	0	0	0	4956.299456	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_953	0	0	0	2463.977462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602.9607815	1060.163592	0	0	0	0	0	0	0
mOTU_532	0	0	0	0	7692.290864	0	0	0	0	0	0	0	0	1239.074864	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_1124	0	0	0	0	0	0	0	0	0	0	0	0	1664.900574	209403.652	3433.770145	0	0	0	402174.8413	13782.12669	0	0	0	0	0	0	0
mOTU_261	49550.44189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2764.060739
mOTU_2170	0	0	0	0	17307.65444	0	0	0	8173.177886	23709.96332	0	0	0	85496.16561	0	22235.31026	4220.813592	0	0	0	0	0	2490.305885	0	0	0	0
mOTU_6389	0	0	0	0	0	0	2119.155535	1418.416142	5448.785257	0	3974.8684	28122.5903	0	0	0	0	0	0	0	0	0	0	4150.509809	2384.61118	15131.4505	0	0
mOTU_340	18437.37373	0	0	0	0	0	0	39006.4439	0	0	0	24747.87947	0	0	0	0	0	43895.37409	0	0	0	0	0	0	0	0	48371.06294
mOTU_5441	0	0	0	0	0	0	0	6382.872638	0	1607.455141	21861.7762	0	0	0	0	0	0	0	0	0	0	1052.041983	0	0	0	0	0
mOTU_4311	0	0	0	28643.738	0	7596.26697	0	10638.12106	0	7233.548133	0	7874.325284	0	0	0	0	0	0	0	0	0	0	0	0	0	879.9222778	0
mOTU_567	6914.015148	0	0	0	0	0	0	0	0	401.8637852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2521.908417	0	0
mOTU_151	0	0	0	0	0	0	0	0	1236874.253	0	0	0	0	0	30903.93131	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_5188	5761.67929	0	0	0	0	0	0	0	25881.72997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_841	0	0	0	0	0	246878.6765	0	5673.664567	0	0	49685.855	233979.9513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_1432	0	0	0	0	0	0	0	2836.832284	0	0	0	1124.903612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.5476559	0	0	2384.61118	0	0	0
mOTU_276	0	82886.36717	82606.63079	0	12179.46053	0	0	0	2724.392629	0	0	0	0	0	10301.31044	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_4485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3433.770145	0	0	34858.09119	18691.78423	2120.327183	14568.7625	5260.209914	0	0	0	0	0
mOTU_535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41611.48888	0	921.3535798
mOTU_324	0	0	0	0	0	0	0	0	0	0	3974.8684	0	0	6195.37432	0	2223.531026	248.2831525	0	1205.921563	4240.654367	0	2104.083965	0	0	0	0	921.3535798
mOTU_3161	0	0	25038.28666	0	0	0	0	0	0	0	0	0	0	0	0	44470.62052	1986.26522	0	0	0	0	0	0	5961.527949	0	3519.689111	0
mOTU_875	0	0	0	0	6410.242387	3798.133485	0	3546.040354	1362.196314	4420.501637	7949.7368	2249.807224	2774.834289	3717.224592	0	15564.71718	1241.415762	0	602.9607815	14842.29028	5463.285936	0	2905.356866	0	10087.63367	0	460.6767899
mOTU_1426	5761.67929	0	0	0	0	3798.133485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_2856	0	0	0	0	0	0	0	0	0	0	0	0	9989.403442	0	0	62258.86872	1241.415762	7746.242487	53663.50955	0	7284.381248	0	0	34576.86211	21436.22154	14078.75645	0
mOTU_545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10301.31044	0	0	0	0	0	0	0	0	5961.527949	0	0	0
mOTU_5036	0	0	0	0	0	18990.66742	0	0	0	4822.365422	13912.0394	5624.51806	0	0	17168.85073	66705.93078	2731.114677	0	0	1060.163592	11837.11953	0	0	0	0	0	0
mOTU_2538	0	0	0	0	0	0	0	0	0	0	0	0	7214.569152	0	27470.16116	0	0	0	602.9607815	0	0	14728.58776	0	0	0	0	0
mOTU_715	0	0	0	0	0	0	0	0	1362.196314	0	0	0	0	0	0	0	496.566305	0	0	0	0	0	0	0	0	0	460.6767899
mOTU_1545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4220.813592	251752.8808	76576.01925	2120.327183	0	0	0	0	0	0	0
mOTU_10256	0	0	0	0	0	0	0	0	17708.55209	4018.637852	0	10124.13251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_650	0	0	0	0	0	0	0	0	13621.96314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1192.30559	0	0	0
mOTU_987	0	0	0	0	0	0	2119.155535	0	0	803.7275703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5988.798269
mOTU_2029	0	0	0	0	8974.339341	3798.133485	0	0	0	1205.591355	0	3374.710836	0	1239.074864	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_2635	78358.83835	0	20109.49007	42503.61123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_970	0	3348.944128	0	0	7051.266625	0	63574.66604	0	8173.177886	5224.229207	19874.342	1124.903612	1664.900574	0	0	4447.062052	0	1291.040414	0	0	910.5476559	0	3735.458828	1192.30559	0	0	0
mOTU_1732	0	0	0	0	0	0	366613.9075	58864.26988	0	20495.05304	73535.0654	15748.65057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_2083	0	0	0	0	0	3798.133485	19072.39981	0	0	401.8637852	1987.4342	0	0	0	0	0	0	0	0	0	0	0	0	0	5043.816834	0	0
mOTU_2089	0	13395.77651	0	0	0	0	2119.155535	0	0	803.7275703	0	0	2219.867431	0	0	0	0	0	0	0	0	2104.083965	0	0	0	0	0
mOTU_5342	0	0	0	0	0	0	0	0	0	14868.96005	0	0	0	0	0	146753.0477	0	0	0	0	0	0	0	0	0	0	0
mOTU_1355	2304.671716	0	0	0	0	0	0	0	0	0	0	0	0	0	3433.770145	0	0	5164.161658	0	0	0	0	0	0	1260.954209	0	0
mOTU_1659	0	0	0	0	1282.048477	0	0	0	0	0	0	3374.710836	0	0	0	0	0	0	0	0	1821.095312	0	0	5961.527949	2521.908417	0	5988.798269
mOTU_703	0	0	0	0	0	0	0	0	0	803.7275703	0	15748.65057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_2485	0	0	0	0	0	0	0	0	0	401.8637852	0	0	0	0	0	0	0	0	602.9607815	0	0	0	0	0	0	0	0
mOTU_3090	0	0	2168.670498	0	0	0	0	0	0	0	0	0	0	0	0	0	248.2831525	0	0	0	0	0	0	0	0	0	0
mOTU_7659	0	43536.27367	0	0	0	0	118672.7099	0	0	29336.05632	0	0	0	0	0	0	0	0	0	0	0	2104.083965	0	0	0	0	0
mOTU_1725	0	0	0	0	641.0242387	0	4238.311069	3546.040354	0	401.8637852	3974.8684	1124.903612	0	3717.224592	0	0	0	0	1808.882345	1060.163592	6373.833592	0	0	10730.75031	0	0	0
mOTU_1591	0	5860.652224	0	0	0	0	0	0	0	0	0	0	0	281269.9941	0	0	0	61969.93989	0	0	0	52602.09914	0	1192.30559	0	7039.378223	11516.91975
mOTU_14942	0	0	0	0	0	0	0	0	0	9242.867059	0	0	0	0	30903.93131	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602.9607815	1060.163592	0	0	161869.8825	3576.91677	10087.63367	2639.766833	460.6767899
mOTU_1131	0	0	0	0	0	0	0	0	0	0	0	0	8879.469726	0	0	1396377.484	40221.8707	0	0	0	0	0	0	0	0	42236.26934	0
mOTU_1601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45825.0194	0	0	22092.88164	61842.59615	0	52960.07676	42236.26934	86607.2365
mOTU_1940	0	0	0	0	0	0	0	0	0	0	0	0	0	6195.37432	13735.08058	22235.31026	2731.114677	0	0	0	4552.73828	4208.167931	4565.56079	0	3782.862626	2639.766833	4146.091109
mOTU_736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54940.32232	0	0	486722.2362	197771.1363	0	537223.117	0	0	0	0	0	0
mOTU_11209	0	0	0	0	0	0	0	0	4086.588943	0	0	1124.903612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_2252	12675.69444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3014.803908	0	0	3156.125948	0	0	0	0	921.3535798
mOTU_8311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8894.124104	0	0	0	0	0	0	3320.407847	0	0	0	0
mOTU_3941	0	0	0	0	0	0	0	0	0	0	0	0	3329.801147	0	34337.70145	0	0	0	602.9607815	0	0	26301.04957	0	0	0	0	0
mOTU_13574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1808.882345	1060.163592	0	0	0	0	0	0	9213.535798
mOTU_2942	1152.335858	0	0	0	641.0242387	0	0	0	0	0	0	0	3329.801147	0	0	0	744.8494575	1291.040414	1808.882345	0	5463.285936	1052.041983	0	0	0	0	0
mOTU_15016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20011.77923	248.2831525	0	1808.882345	0	5463.285936	2104.083965	0	0	0	0	0
mOTU_2743	0	0	0	0	0	0	0	0	0	0	0	0	0	1239.074864	0	8894.124104	744.8494575	0	1205.921563	0	0	1052.041983	0	0	0	0	0
mOTU_797	0	11721.30445	0	9855.90985	14102.53325	3798.133485	0	3546.040354	1362.196314	17682.00655	9937.171	21373.16863	57161.58636	83018.01589	24036.39102	151200.1098	61822.50497	237551.4363	34971.72533	86933.41452	0	24196.9656	26978.31376	41730.69565	52960.07676	11438.98961	11056.24296
mOTU_3888	0	112189.6283	0	7699.92957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_2010	0	0	0	0	0	0	0	0	493115.0658	401.8637852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_3263	0	0	0	0	105127.9751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1060.163592	0	0	0	0	0	0	0
mOTU_6362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3433.770145	0	4220.813592	0	0	0	0	0	0	0	0	0	0
mOTU_3572	0	0	0	0	0	0	0	19148.61791	0	1205.591355	13912.0394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_7807	3457.007574	0	0	0	641.0242387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_6935	0	0	0	0	0	0	0	0	0	0	0	0	2774.834289	47084.84483	0	0	0	0	0	0	0	1052.041983	0	0	0	0	0
mOTU_6778	0	0	0	0	1923.072716	0	27549.02195	4255.248425	4086.588943	7635.411918	11924.6052	5624.51806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_10377	0	0	0	0	0	0	0	0	0	0	37761.2498	0	0	0	0	0	0	0	1808.882345	0	0	0	0	0	0	0	0
mOTU_8487	0	0	0	0	0	0	4238.311069	0	0	0	0	0	0	0	0	0	496.566305	0	0	0	0	1052.041983	0	0	0	0	0
mOTU_14643	1152.335858	0	0	0	0	0	0	0	0	0	0	0	0	6195.37432	0	0	0	0	0	0	0	1052.041983	0	0	0	0	0
mOTU_2320	0	0	0	0	7051.266625	11394.40045	21191.55535	3546.040354	17708.55209	803.7275703	3974.8684	0	3884.768005	0	10301.31044	2223.531026	1241.415762	7746.242487	7235.529378	5300.817959	35511.35858	18936.75569	0	0	0	0	0
mOTU_2105	0	0	0	0	0	0	0	0	0	0	0	0	0	11151.67378	0	0	248.2831525	0	0	0	0	0	0	0	0	0	0
mOTU_11631	0	22605.37287	0	2463.977462	0	0	0	1418.416142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_3036	0	0	0	0	641.0242387	0	0	133331.1173	0	0	0	1124.903612	0	7434.449184	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_2189	0	0	0	0	0	0	6357.466604	0	0	4420.501637	0	0	0	1239.074864	0	0	1241.415762	0	0	0	0	0	0	0	0	0	0
mOTU_6397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60678.89948	15676.98032	0	0	0	0	0	0	879.9222778	0
mOTU_3473	0	0	0	0	0	0	16953.24428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2521.908417	0	0
mOTU_5629	0	0	1182.911181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3320.407847	0	1260.954209	0	0
mOTU_16483	0	0	0	0	0	0	0	9219.704922	0	0	0	3374.710836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_8681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41313.29326	9044.411723	1060.163592	0	0	0	0	0	0	0
mOTU_14006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.2831525	19365.60622	5426.647034	0	0	0	0	0	0	0	0
mOTU_8190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33384.55652	10087.63367	8799.222778	5067.444689
mOTU_8269	0	1674.472064	0	0	0	0	0	0	2724.392629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_8566	0	0	0	0	0	0	0	24113.07441	5448.785257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_3084	0	0	0	0	0	0	0	0	0	9644.730844	0	0	0	0	0	8894.124104	0	1291.040414	3014.803908	0	0	0	0	0	0	0	0
mOTU_12861	0	0	0	0	1282.048477	0	0	0	0	0	3974.8684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_11635	0	0	0	0	0	0	0	0	24519.53366	0	0	0	0	0	0	0	0	0	0	0	0	3156.125948	0	0	0	0	0
mOTU_9350	0	0	0	0	0	0	0	0	0	6027.956777	0	0	0	0	0	55588.27565	0	0	0	0	0	0	0	0	0	0	0
mOTU_6216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	993.13261	0	0	0	910.5476559	0	0	0	0	0	0
mOTU_15634	0	0	0	0	1282.048477	60770.13576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10520.41983	0	0	0	0	0
mOTU_16614	0	837.236032	5323.100314	3387.969011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_12979	0	0	0	0	0	0	0	11347.32913	0	0	0	1124.903612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_14501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2582.080829	4823.686252	5300.817959	0	0	0	0	0	0	0
mOTU_10892	0	0	0	0	0	0	0	0	2724.392629	0	0	0	0	0	0	0	496.566305	0	0	0	0	0	0	0	0	0	0
mOTU_13321	0	0	0	0	0	0	0	15602.57756	0	0	0	3374.710836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_5863	0	837.236032	0	0	0	0	0	49644.56496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_13208	0	0	0	0	0	0	0	0	8173.177886	4822.365422	0	2249.807224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_4514	0	10046.83238	23461.07175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_4013	0	0	0	0	0	0	0	0	0	0	0	0	0	3717.224592	0	0	248.2831525	0	0	0	0	0	0	0	0	0	0
mOTU_14638	0	0	0	0	0	0	0	0	0	0	0	0	554.9668579	0	0	0	0	0	7235.529378	0	0	0	0	0	0	0	0
mOTU_9682	0	0	0	0	0	0	0	0	0	0	0	0	5549.668579	0	0	42247.08949	0	0	0	0	0	0	0	0	0	0	0
mOTU_18282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10730.75031	1260.954209	1759.844556	0
mOTU_9591	0	0	0	0	0	0	0	0	1362.196314	401.8637852	0	0	0	0	0	0	0	0	0	28624.41698	0	0	0	0	0	0	0
mOTU_10107	0	0	0	0	0	3798.133485	0	0	0	0	0	0	0	7434.449184	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_15367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15492.48497	1808.882345	0	0	0	0	0	0	0	0
mOTU_16922	0	0	0	0	0	0	0	6382.872638	0	0	0	2249.807224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_11552	0	0	0	0	0	0	0	0	2724.392629	2009.318926	0	4499.614448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_14802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.5476559	14728.58776	0	0	0	0	0
mOTU_6762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	993.13261	0	602.9607815	0	0	0	0	0	0	0	0
mOTU_16576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.2831525	0	0	1060.163592	0	0	0	0	0	0	460.6767899
mOTU_14238	0	0	0	0	0	0	0	0	0	401.8637852	0	22498.07224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_16564	0	0	0	0	0	0	0	0	0	1607.455141	1987.4342	0	0	0	0	0	0	0	0	0	0	1052.041983	0	0	0	0	0
mOTU_17218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7746.242487	5426.647034	0	0	0	0	0	0	0	0
pOTU_79	0	85875.12121	0	58541.66189	858.6173135	13539.41243	0	3786.878547	12468.62976	71426.00828	20149.90101	23635.68295	29893.71309	6431.24366	9482.847061	63291.68927	70736.478	7249.894491	9813.948816	14678.78878	2386.883158	6046.347053	224.2276477	9312.158058	3814.868541	9706.769163	4563.040064
pOTU_35	4468.660896	50279.21605	0	362.4870705	116256.7842	6017.516638	9740.314191	332577.0394	34227.6111	156476.6309	25278.96672	47271.3659	20353.16636	444980.8113	0	0	46241.96944	43249.37058	122554.6779	2736.723333	51488.47956	11084.9696	0	238.7732835	3121.256079	11946.79282	37112.72585
pOTU_47	0	0	0	0	1717.234627	11032.11384	0	0	8067.936903	1857.90195	0	16282.35937	0	14699.98551	5172.462033	13604.75564	1602.444485	4249.93815	3829.833684	10946.89333	0	12596.55636	7399.512374	2865.279403	6589.318389	10080.10644	5475.648076
pOTU_167	1031.229437	0	0	0	7555.832358	0	7987.057637	12028.90833	22736.91309	3302.936799	1282.266428	2100.949596	6996.400936	4287.495773	0	19519.86678	1602.444485	5749.91632	2393.646053	8210.169998	7842.616091	755.7933817	1569.593534	0	0	2613.360929	304.2026709
pOTU_105	6187.376625	889.8976291	0	724.974141	2747.575403	501.4597198	10129.92676	10692.36296	53052.79721	5367.272299	2381.351937	7090.704885	636.0364487	612.4993962	862.0770055	1774.533344	5494.095379	10999.83992	11968.23026	7712.583937	37849.14722	6550.209308	5829.91884	7163.198506	2774.449848	4853.384582	21598.38963
pOTU_213	687.4862917	0	0	0	171.7234627	0	0	668.2726847	977.9317458	20436.92144	366.3618365	4989.755289	0	1224.998792	3017.269519	2661.800016	457.8412816	0	4069.19829	0	8524.582708	2771.242399	0	0	0	0	0
pOTU_139	0	0	0	0	0	0	0	0	0	0	183.1809182	0	4452.255141	0	862.0770055	3253.311131	1831.365126	999.985447	12925.68868	8458.963028	6819.666166	11336.90073	5381.463545	2865.279403	2080.837386	2986.698204	5779.850747
pOTU_16	4468.660896	240494.8343	4666.143356	4712.331917	90326.54138	501.4597198	23961.17291	79078.93436	101949.3845	46241.11519	50374.75252	22585.20815	15264.87477	4287.495773	6896.616044	28688.28906	68905.11288	8249.879938	13643.7825	5473.446665	8865.566016	12092.69411	10314.47179	1671.412985	1387.224924	10080.10644	25248.82169
pOTU_107	2062.458875	60068.08997	2545.169104	16130.67464	63194.23427	16548.17075	26688.46088	107591.9022	78967.98847	97230.20202	82614.59413	244498.0092	53109.04347	20518.72977	4741.42353	87543.64497	110568.6695	70748.97037	26808.83579	60207.91332	21481.94842	9321.451707	41482.11483	18624.31612	13178.63678	13813.47919	1521.013355
pOTU_1386	0	1779.795258	0	0	1888.95809	7020.436077	2142.869122	0	244.4829365	17546.85175	17951.72999	18383.30896	318.0182244	0	0	2957.555573	3433.809612	0	0	3731.895453	0	2771.242399	0	477.5465671	0	0	608.4053418
pOTU_19	31624.36942	80980.68425	141.3982835	8699.689692	3091.022328	501.4597198	3116.900541	118284.2652	55986.59245	60691.46368	37735.26916	43332.08541	20353.16636	9799.990339	862.0770055	12125.97785	9385.746272	100748.5338	97900.12356	224411.3133	64445.84527	72808.09577	41033.65953	6208.105372	18033.92401	18666.86378	13993.32286
pOTU_242	343.7431458	0	4948.939924	0	858.6173135	0	0	0	0	0	0	0	318.0182244	1224.998792	2155.192514	887.266672	457.8412816	7249.894491	12207.59487	3731.895453	1022.949925	6802.140435	5381.463545	13610.07716	16993.50532	5973.396408	17339.55224
pOTU_217	9968.551229	17797.95258	15553.81119	18849.32767	1545.511164	1002.91944	194.8062838	2895.848301	8556.902776	9083.076198	15387.19713	3939.280492	17172.98412	4899.99517	3017.269519	2661.800016	3433.809612	19499.71622	25612.01276	8210.169998	7160.649475	17383.24778	8072.195318	0	1387.224924	7093.408235	0
pOTU_1009	0	2669.692887	0	0	2575.85194	501.4597198	8766.282772	1559.302931	1222.414682	2064.335499	3480.437447	3414.043093	1908.109346	0	2155.192514	1183.022229	1144.603204	749.9890852	1196.823026	1492.758181	1704.916542	251.9311272	4708.780602	0	0	1120.011827	1216.810684
pOTU_1271	343.7431458	2669.692887	0	0	4808.256955	3008.758319	11688.37703	4455.151232	7090.005157	8257.341998	3297.256528	3414.043093	2862.164019	0	1293.115508	2957.555573	8012.222427	0	478.7292105	0	3409.833083	0	0	0	0	0	0
pOTU_1798	0	444.9488146	0	0	0	0	0	0	244.4829365	1651.4684	366.3618365	0	12084.69253	1837.498189	7758.69305	7985.400048	8698.98435	1749.974532	4547.9275	5722.239695	2045.89985	2771.242399	0	0	0	0	0
